amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba 
171-2073107-5554712		2022-09-27T07:33:21+00:00	2022-10-04T10:01:52+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Beige Design)	Beige_Design_Cap_Muffrul	B0B8SSC7Q1	Shipped	1	INR	407.0	19.38							NAGPUR	MAHARASHTRA	440025	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
402-2966617-0281108		2022-09-27T07:04:04+00:00	2022-10-04T06:42:02+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	Black-Plain-Cap-Muffler	B09QQ97999	Shipped	1	INR	379.0	18.05							Pune	MAHARASHTRA	411037	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
405-3978580-1912349		2022-09-27T06:12:36+00:00	2022-10-04T07:30:24+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Brown)	Brown-Plain-Cap-Muffler	B09QQ7D2BP	Shipped	1	INR	379.0	18.05							COIMBATORE	TAMIL NADU	641035	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-TMPEWZC3ZEPZ2,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
402-0002653-9560358		2022-09-27T04:19:41+00:00	2022-10-06T06:09:12+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Purple Design)	Purple_Design_Cap_Muffrul	B0B8SW7WBS	Shipped	1	INR	407.0	19.38							AMBIKAPUR	CHHATTISGARH	497001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-TMPEWZC3ZEPZ2,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
404-2586694-4804321		2022-09-27T03:31:31+00:00	2022-10-04T10:37:51+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Relaxed Men & Women Casual Luxurious Premium Checkered Woolen Muffler, Scarf, Stole For Winter Pack Of 1	GK_MENMUFFER_BLK_PO1	B0BDR7Z9VD	Shipped	1	INR	549.0	26.14							Salem	TAMIL NADU	636008	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
404-8022481-0733119		2022-09-27T01:03:46+00:00	2022-10-04T05:43:24+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Lightpink)	Lightpnk2_Design_Hat_Muffrul	B0B8VZD3PX	Shipped	1	INR	407.0	19.38							Bangalore	KARNATAKA	560056	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-TMPEWZC3ZEPZ2,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292	false			Easy Ship	false
404-8022481-0733119		2022-09-27T01:03:46+00:00	2022-10-04T05:43:24+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Pure White	White_Design_Hat_Muffrul	B0B8W3H9XQ	Shipped	1	INR	407.0	19.38							Bangalore	KARNATAKA	560056	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-TMPEWZC3ZEPZ2,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292	false			Easy Ship	false
404-8022481-0733119		2022-09-27T01:03:46+00:00	2022-10-04T05:43:24+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Cream)	Cream_Plan_Hat_Muffrul	B0B8W2K99T	Shipped	1	INR	379.0	18.05							Bangalore	KARNATAKA	560056	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-TMPEWZC3ZEPZ2,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292	false			Easy Ship	false
408-8425119-5974741		2022-09-26T18:55:32+00:00	2022-10-03T07:29:59+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Red _Free Size)	Red-Plain-Cap-Muffler	B09QQ6GWB6	Shipped	1	INR	379.0	18.05							THANE	MAHARASHTRA	401107	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
403-2830116-8470748		2022-09-26T18:40:30+00:00	2022-10-03T05:59:55+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Red Design)	Red-Design-Cap-Muffler	B09S397L2F	Shipped	1	INR	399.0	19.0							MUMBAI	MAHARASHTRA	400101	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-TMPEWZC3ZEPZ2,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant MPSS-ARWAIS5YMBR76,Amazon PLCC Free-Financing Universal Merchant AAT-DR4WGUJ254AZS,Amazon PLCC Free-Financing Universal Merchant AAT-RD7WFCSYD4HKI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
403-1177164-7337114		2022-09-26T17:53:23+00:00	2022-10-02T06:42:01+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap for Women I (Cream Color)	Monkey-Cap-Cream-Color	B09QMKB9GD	Shipped	1	INR	285.0	13.57							PUNE	MAHARASHTRA	411041	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant AAT-LCN63SCO2RPZO,Amazon PLCC Free-Financing Universal Merchant AAT-T5EI6YNXB3TJS,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
403-0761311-1363532		2022-09-26T16:01:56+00:00	2022-10-06T06:03:14+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Brown)	Brown-Plain-Cap-Muffler	B09QQ7D2BP	Shipped	1	INR	379.0	18.05							Gadchiroli	MAHARASHTRA	442605	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-XJOC4HHRFA2RU,Amazon PLCC Free-Financing Universal Merchant AAT-JO4QUMOSV4O6G,Amazon PLCC Free-Financing Universal Merchant AAT-HKSAL6TCNDSDM,Amazon PLCC Free-Financing Universal Merchant AAT-BMF4ZTZVQHDJI,Amazon PLCC Free-Financing Universal Merchant AAT-EOC26TJEJGZAA,Amazon PLCC Free-Financing Universal Merchant AAT-W6BCS5MYENBMM,Amazon PLCC Free-Financing Universal Merchant AAT-LCN63SCO2RPZO,Amazon PLCC Free-Financing Universal Merchant AAT-T5EI6YNXB3TJS,Amazon PLCC Free-Financing Universal Merchant MPSS-QNHIN62GFNKAS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4	false			Easy Ship	false
